"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79"
"Batch1_Cell42",0,1.10806969774334,0,0,1.10806969774334,0,3.35678659604163,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49115574051727,0,0,0,0,0,0,0,0,0,0,3.18412045816496,1.10806969774334,0,0,0,0,0,2.15921300278119,0,0,0,0,0,0,0,0,0,0,3.35678659604163,0,0,0,2.15921300278119,0,0,0,0,1.10806969774334,0,0,0,0,0,0,2.98794339174703,0,0,0,0,1.72732838160799,0,0,0,0,0,0,0,2.49115574051727
"Batch1_Cell43",0,0,0,0,0,0,3.92179217184131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87339368362043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92179217184131,0,0,0,0,0,0,0,0
"Batch1_Cell44",3.80488919757961,0,0,0,0,0,1.12409305499527,0,0,1.74815618131204,0,0,0,0,1.12409305499527,0,0,0,0,1.12409305499527,1.12409305499527,1.12409305499527,0,2.51565675797167,0,0,1.74815618131204,0,0,0,0,4.31283337217157,1.12409305499527,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12409305499527,1.12409305499527,0,1.12409305499527,0,0,0,0,0,0,0,0,1.12409305499527,0,0,0,0,0,0,1.74815618131204,0,0,0,0,0,0,1.12409305499527,0,0,0,0,0,0
"Batch1_Cell45",4.06424458767049,2.05162250330138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05162250330138,0,0,0,0,0,0,0,4.31283337217157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05162250330138,0,0,0,0,0,0,0,2.05162250330138,0,0,0,0,2.05162250330138,0,0,0,0,0,0,0,2.86620356138234,0,0,0,0,0,0,0,0
"Batch1_Cell46",0,2.42105133764342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42105133764342,2.42105133764342,0,0,2.42105133764342,0,0,0,0,0,0,0,3.2796530255926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81422583742752,2.42105133764342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42105133764342,0,0,0,0,2.42105133764342,0,0,0,0,0,0,0,2.42105133764342
"Batch1_Cell47",3.2213983504359,0,0,0,0,0,1.41434172157503,1.41434172157503,0,0,0,0,0,0,0,0,0,0,0,1.41434172157503,1.41434172157503,0,0,0,0,0,1.41434172157503,0,0,0,0,4.27196269997105,0,0,0,0,0,0,1.41434172157503,0,0,0,0,0,0,0,0,0,0,2.11462082796635,0,1.41434172157503,0,0,0,0,0,2.11462082796635,1.41434172157503,0,0,0,0,0,0,1.41434172157503,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,2.58403472252784
"Batch1_Cell48",2.24037360314957,1.31619073348473,0,0,0.803259136310868,0,2.94586038473859,0,0,0,0,1.69381765710025,0,0,2.63581747989779,0,0,0,0,0,0.803259136310868,0.803259136310868,0,1.31619073348473,0,0,0,0,0,0,0,3.07901762970229,0.803259136310868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69381765710025,0,0,0.803259136310868,2.4516022740203,0,0,0,2.4516022740203,0.803259136310868,0,0,0,0,0,0,2.4516022740203,0,0,0,0,1.99282472605918,0,1.99282472605918,0,0,0,0,0,1.69381765710025
"Batch1_Cell49",3.03855041881957,0,0,0,1.07741661624587,0,3.13286922832173,0,0,0,0,0,0,0,0.637032374445543,0,0,0,0,0,2.11462082796635,0,0,2.58403472252784,0,0,0,0.637032374445543,0,0,0.637032374445543,3.66193953894995,0.637032374445543,0,0,0,0,0,1.07741661624587,0,0,0,0,0,0,0,0,1.07741661624587,0.637032374445543,3.03855041881957,0.637032374445543,0,0,1.07741661624587,0,0,0,0,1.07741661624587,0,0,0,0,0.637032374445543,0,0.637032374445543,0,0,0,0,0.637032374445543,0,1.91671924296305,0,0,0,0,0,1.07741661624587
"Batch1_Cell50",1.91153634219329,1.25159645057051,0.757470319201713,0,1.25159645057051,0,3.31857849519318,0.757470319201713,0.757470319201713,0,0,0,0,0,0,0,0,0.757470319201713,0,0.757470319201713,1.25159645057051,0,0,2.36265019483761,0,0,0,1.25159645057051,0,0,0.757470319201713,3.21510163397641,0,0,0,0,0,0,1.91153634219329,0,0,0,0,0,0,0,0,0,0.757470319201713,3.10362548675092,0.757470319201713,0,0,1.25159645057051,0,0,0,0,0.757470319201713,0,0,0,0,1.6189769063501,0,1.6189769063501,0,0,0,0,1.6189769063501,0,1.6189769063501,0,0,0,0,0,0.757470319201713
"Batch1_Cell51",3.77615400241119,0,0,0,0,0,2.52673943541524,0,0,0,0,0,0,0,0.612764327639989,0,0,0.612764327639989,0,0,1.0415043769365,0,0,2.06181722744085,0,0,0,0,0,0,0,3.46656743637457,0,0,0,0,0.612764327639989,0,1.64004050596931,0,0,0,0,0,0,0,0,1.37159196408285,0,2.38777379646425,0,0,0,0.612764327639989,0,0,0,0.612764327639989,1.37159196408285,0.612764327639989,0,0,0,0,0,1.86628776534031,0,0,0,0,2.76999405345034,0,1.37159196408285,0,0.612764327639989,0,0,0,1.37159196408285
"Batch1_Cell52",1.91153634219329,0,0,0,0,0,1.91153634219329,0,0,0,0,0,0,0,0,0,0,0,0,1.25159645057051,1.91153634219329,0,0,0,0,0,0,0,0,0,0,3.21510163397641,0,0,0,0,0,0,3.21510163397641,0,0,0,0,0,0,0,0,0,0,3.74732597678103,0,0,0,1.25159645057051,0,0,0,0,1.91153634219329,0,0,0,0,0,0,1.91153634219329,0,0,0,0,1.91153634219329,0,2.36265019483761,0,1.25159645057051,0,0,0,1.91153634219329
"Batch1_Cell53",1.12409305499527,0,0,0,0,0,3.0139747234806,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51565675797167,0,0,2.51565675797167,0,0,0,1.12409305499527,0,0,0,3.21062477336629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92179217184131,0,0,0,0,0,0,0,0,0,0,0,1.12409305499527,0,0,0,1.12409305499527,0,0,0,0,2.51565675797167,0,0,0,0,0,0,0,3.21062477336629
"Batch1_Cell54",1.74815618131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51565675797167,0,0,0,3.0139747234806,0,0,2.51565675797167,0,0,0,0,4.62016973836448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74815618131204,3.38365708463907,0,0,0,0,0,0,0,0,0,1.74815618131204,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell55",3.57618786353077,0,0,0,0,0,2.79915168958756,0,0,0,0,0.995220451380693,0,0,0,0,0,0,0,0,1.57858624400438,0,0,3.16141704795196,0,0,0,0,0,0,0,3.89795592453246,0,0,0,0,0,0,1.99282472605918,0,0,0,0,0,0,0,0,0,0,1.99282472605918,0,0,0,1.57858624400438,0,0,0,0,0.995220451380693,0,0,0,0,0,0,0,0,0,0,0,0.995220451380693,0,1.99282472605918,0,0,0,0,0,1.57858624400438
"Batch1_Cell56",3.34357609907291,0,0,0,0,0,2.97515103845626,0,0,0.652554410173756,0,0.652554410173756,0,0,0.652554410173756,0,0,0,0,0.652554410173756,2.14785826593323,0,0,2.62000944782036,0,0,0,0,0,0.652554410173756,0,4.03936855304929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652554410173756,0,2.32297885607066,0,0,0,0,0,0,0,0,1.10023626603325,0,0,0.652554410173756,0,0,0,0.652554410173756,0,0,0.652554410173756,0,1.10023626603325,0,0,0,0,0,0,0,2.62000944782036
"Batch1_Cell57",2.28637383975938,0,0,0,0,0,2.68472854358862,0,0.828352812869256,0,0,0,0,0,0,0,0,0,0,0,1.35124031016267,0.828352812869256,0,2.68472854358862,0,0,0,0.828352812869256,0.828352812869256,0.828352812869256,0,3.47034673009429,0,0,0.828352812869256,0,0,0,1.35124031016267,0,0,0,0,0,0,0,0,1.35124031016267,0,2.84904946633066,0,0,0,0.828352812869256,0,0,0,0,1.73420910940574,0,0,0,0,0.828352812869256,0,2.036548149665,0,0,0,0,2.036548149665,0,0.828352812869256,0,0,0,0,0,2.68472854358862
"Batch1_Cell58",3.62346776759277,0,0,0,2.25545945727281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,3.09587831645804,0,0,0,0,3.09587831645804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,0,0,0,4.31283337217157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84857163639701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell60",2.69591375064301,1.49904058465809,0,0,1.49904058465809,0,2.21819020852835,0,0,0,0,0,0,0,0,1.49904058465809,0,0,0,0,0,0,0,2.21819020852835,0,0,1.49904058465809,0,0,0,0,3.58005872756901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05418638718893,0,0,0,1.49904058465809,0,0,0,2.21819020852835,3.34095158794484,0,0,0,0,1.49904058465809,0,0,0,0,0,0,1.49904058465809,0,0,0,0,0,0,0,0
"Batch1_Cell61",3.04964708974295,0.855112094442798,0,0,1.77681900524086,0,3.04964708974295,0,0,0,0,0,0,0,0,0,0,0,0,0.855112094442798,1.77681900524086,0,0,1.38835410515494,0,0,0,0.855112094442798,0,0,0,2.08256539384844,0,0,0.855112094442798,0,0.855112094442798,0,1.77681900524086,0,0,0,0,0,0,0,0,0.855112094442798,0,2.08256539384844,1.38835410515494,0,0,2.08256539384844,0,0,0,0,0.855112094442798,0,0,0,0,0.855112094442798,0,1.77681900524086,0,1.38835410515494,0,0,2.33471027492372,0,0.855112094442798,0,1.77681900524086,0,0,0,2.33471027492372
"Batch1_Cell62",3.57155898754619,0,1.45535728229303,0,0,0.903903874519753,3.57155898754619,0,0,0,0,0,0,0,0,0.521614795935142,0,1.20582005321562,0,0,0,0.521614795935142,0,1.45535728229303,0,0,0,0,0,2.42105133764342,0.521614795935142,3.2796530255926,0,0,0,0,0.521614795935142,0.521614795935142,0,0,0,0,0,0,0,0,0,0,0,0.521614795935142,0,0.903903874519753,0,0,0,0,0,0,0.903903874519753,0.521614795935142,0,0,0,0,0,0.521614795935142,0,2.16494369229743,2.29867310644453,0,2.16494369229743,0,0,0,0,0,0,0,0
"Batch1_Cell63",2.78301738403084,0,0,0,0.795237472685343,0,3.2963628357067,0,0,0,0,1.30493502397406,0,0,0,0,0,0.795237472685343,0,0,1.68081447163741,0,0,1.30493502397406,0,0,0,1.30493502397406,0,0,0,3.90418511888337,0,0,0,0,0,0,1.68081447163741,0,0,0,0,0,0,0,0,0.795237472685343,0,1.97872720170946,0,0,0,1.30493502397406,0,0,0,0,0,0,0,0,0,0,0,0.795237472685343,0,0,0,0,2.62000944782036,0,1.30493502397406,0,0.795237472685343,0,0,0,2.43620928484714
"Batch1_Cell64",2.93763132542266,0,0,0,0,0,0,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,0,0,0,0,2.93763132542266,0,0,0,0,0,0,0,3.84026655587009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,2.93763132542266,3.84026655587009,0,0,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell65",3.6046749574155,0,0,0,0.845996866898831,0,3.40191387137815,0,0,0,0,0,0,0,0.845996866898831,0,0,0.845996866898831,0,1.37574159867937,0,0.845996866898831,0,1.76235691628219,0,0,0,0,0,0,0,4.27371326136284,0,0,0,0,0,0,0.845996866898831,0,0,0,0,0,0,0,0,0.845996866898831,0,1.37574159867937,0,0,0.845996866898831,0.845996866898831,0,0,0,0,0.845996866898831,0,0,0,0,0,0,1.37574159867937,0,0,0,0,0,0,1.37574159867937,0,0,0,0,0,1.37574159867937
"Batch1_Cell66",3.0139747234806,1.27236591267375,0,0,0,0,2.39141616081543,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27236591267375,0,0,2.73601925432192,0,0,0,1.27236591267375,1.93777658633258,0,0,3.62346776759277,0,1.27236591267375,0,0,0,0,1.93777658633258,0,0,0,0,0,0,0,0,0,0,2.39141616081543,0,0,0,1.93777658633258,0,0,0,0,1.27236591267375,0,0,0,0,1.93777658633258,0,0,0,0,0,0,1.27236591267375,0,1.93777658633258,0,0,0,0,0,1.27236591267375
"Batch1_Cell67",3.29973349464182,0,0,0,0,0,1.46960845897181,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46960845897181,0,0,2.18235364587949,0,0,0,0,0,0,0,3.92179217184131,0,0,0,0,1.46960845897181,0,1.46960845897181,0,0,0,0,0,0,0,0,0,1.46960845897181,3.0139747234806,0,0,0,2.6572745156522,0,0,0,0,1.46960845897181,0,0,0,0,0,0,2.18235364587949,0,0,0,0,1.46960845897181,0,1.46960845897181,0,0,0,0,0,0
"Batch1_Cell68",3.21268887328392,0,0,0,0.710360507369426,0,3.21268887328392,0,1.18423322663292,0,0,0,0,0,0,0,0,0,0,0,1.54034414696556,0,0,1.54034414696556,0,0,0,0,0,0,0.710360507369426,3.30844548932321,0,0,0,0,0.710360507369426,0,1.18423322663292,0,0,0,0,0,0,0,0.710360507369426,1.18423322663292,0,2.99970101305821,0,0,0,1.18423322663292,0,0,0,0,1.54034414696556,0,0,0,0,0,0,1.54034414696556,0,0,0,0,2.44717992442006,0,1.18423322663292,0,1.18423322663292,0,0,0,1.54034414696556
"Batch1_Cell69",2.32103743927956,0,0,0,0.736520335093689,0,3.36822819069173,0,0,0,0,0.736520335093689,0,0,0,0,0,0,0,0.736520335093689,2.11462082796635,0,0,0.736520335093689,0,0,0.736520335093689,0,0,0.736520335093689,0,3.54330257920293,0,0.736520335093689,0,0,0,0,2.32103743927956,0,0,0,0,0,0,0,0,0.736520335093689,0,3.05791393763571,0,0,0,0.736520335093689,0,0,0,0,0.736520335093689,0,0,0,0,0,0,1.8736594537249,0,0,0,0,1.584220325904,0,1.584220325904,0,0,0,0,0,2.50158348084253
"Batch1_Cell70",3.65169807325375,0.686028867355662,0,0,1.14906283017865,0,2.21819020852835,0,0,0,0,0.686028867355662,0,0,0,0,0,0,0,0,0.686028867355662,0,0,2.39559549305121,0,0,0,1.14906283017865,0,0,0,3.8474634654292,0,0,0.686028867355662,0,0,0,0,0,0,0,0,0,0,0,0,0.686028867355662,0,2.55355501279088,0,0,0,0.686028867355662,0,0,0,0,1.14906283017865,0,0,0,0,0.686028867355662,0,2.39559549305121,0,0,0,0,1.14906283017865,0,1.14906283017865,0,0,0,0,0,2.39559549305121
"Batch1_Cell71",3.45841946737881,0.736520335093689,0.736520335093689,0,0.736520335093689,0,2.93763132542266,0,0,0,0,1.22175629487165,0,0,0,0,0,0,0,0,1.584220325904,0,0,1.22175629487165,0,0,0,0.736520335093689,0,0,0,3.2720203086857,0.736520335093689,0,0,0,0.736520335093689,0,1.22175629487165,0,0,0,0,0,0,0,0,0.736520335093689,0,2.93763132542266,0,0,0,1.8736594537249,0,0,0,0,1.8736594537249,0,0,0,0,0.736520335093689,0,2.32103743927956,0,0,0,0,0,0,1.22175629487165,0,0.736520335093689,0,0,0,1.584220325904
"Batch1_Cell72",2.16494369229743,0,1.45535728229303,0,0,0,2.99439481613951,0,0,0,0,0,0,0,0.903903874519753,0,0,0,0,0,0,0,0,2.16494369229743,0,0,0,0.903903874519753,0,0,0,3.2796530255926,0,0,0.903903874519753,0,0,0,0,0,0,0,0,0,0,0,0.903903874519753,0.903903874519753,0,3.2796530255926,0.903903874519753,0,0,1.85334377727203,0,0,0,0.903903874519753,0,0,0,0,0,0,0,2.16494369229743,0,0,0,0,0.903903874519753,0,2.99439481613951,0,0,0,0,0,2.16494369229743
"Batch1_Cell73",3.38365708463907,0.837079281071897,0,0,0.837079281071897,0,1.74815618131204,0,0,0,0,0,0,0,0,0,0,0,0,1.36337281318471,0,0,0,2.51565675797167,0,0,0,1.36337281318471,0,0,0,4.19388661794091,0,0,0.837079281071897,0,0.837079281071897,0,0.837079281071897,0,0,0,0,0,0,0,0.837079281071897,0,0,2.70155107681854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36337281318471,0,0,0,0,1.36337281318471,0,2.30221649017919,0,0,0,0,0,1.74815618131204
"Batch1_Cell74",3.56376533718074,0,0,0,0,0,3.2213983504359,0,0.87396313104874,0,0.87396313104874,0.87396313104874,0,0,1.41434172157503,0,0,0.87396313104874,0,0,1.41434172157503,0,0,2.93763132542266,0,0,0,0,0,0,0,3.66193953894995,0,0,0.87396313104874,0,0.87396313104874,0,0.87396313104874,0,0,0,0,0,0,0,0.87396313104874,0,0,1.80655972014088,0.87396313104874,0.87396313104874,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41434172157503,0,0,0,0,1.41434172157503,0,1.41434172157503,0,0,0,0,0,0
"Batch1_Cell75",3.0139747234806,0,0.716721088892034,0,0,0,2.76362054965857,0.716721088892034,0,0,0,0,0,0,2.28115095698312,0,0,0.716721088892034,0,0,0,0,0,2.07628992933108,0,0,0,0,0,0,0.716721088892034,3.85920379082803,0,0.716721088892034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716721088892034,3.32311014742452,1.1933839742663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46050625186456,0,0,0,0,0.716721088892034,0,1.55106209410287,0,0,0.716721088892034,0,0,1.1933839742663
"Batch1_Cell76",2.54927383156288,0,0,0,0,0,2.08256539384844,0,0,2.08256539384844,0,0,0,0,0,0,0,0,0,0,1.38835410515494,0,0,2.08256539384844,0,0,0,0,1.38835410515494,0,0,4.56371827602448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38835410515494,0,0,0,2.08256539384844,0,0,2.08256539384844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54927383156288,0,0,0,0,0,0,0,2.08256539384844
"Batch1_Cell77",1.81417122967902,0,0,0,0,0,3.29396112246904,0,0,0,0,0,0,0,1.17522935475295,0,0,0,0,0,1.81417122967902,0,0,1.17522935475295,0,0,0,0,0,0,0,2.86620356138234,0,0,0,0,0,0,1.17522935475295,0,0,0,0,1.17522935475295,0,0,0,1.17522935475295,1.17522935475295,3.46810134351419,1.17522935475295,0,0,1.17522935475295,0,0,0,0,0,0,0,0,0,0,0,1.81417122967902,0,0,0,0,2.59291173512957,0,2.59291173512957,0,1.17522935475295,0,0,0,1.81417122967902
"Batch1_Cell78",2.73601925432192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73601925432192,0,0,0,0,0,0,0,4.16887347439803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87339368362043,0,0,0,0,0,0,0,0
"Batch1_Cell79",3.60700834628057,0.764727269376882,0,0,0,0,2.72080163835084,0.764727269376882,0,0,0,0,0,0,0,0,0,0,0,0.764727269376882,0.764727269376882,0,0,1.92455414034426,0,0,0,1.92455414034426,0,0,0,3.6874895333932,0,0,0.764727269376882,0,0,0,0.764727269376882,0,0,0,0,0,0,0,0,0.764727269376882,0,1.63093954567059,0,0,0,1.63093954567059,0,0,0,0,0,0,1.26189034667125,0,0.764727269376882,1.26189034667125,0,1.63093954567059,0,0,0,0,1.63093954567059,0,1.63093954567059,0,0,0,0,0,2.16839938752773
"Batch1_Cell80",3.37014588765747,0,0,0,0.663337114169168,0,1.11602102563176,0,0,0,0,0.663337114169168,0,0,0,0,0,0.663337114169168,0,0.663337114169168,1.11602102563176,0,0,1.73767250487801,0,0,0,0.663337114169168,0,0.663337114169168,0,4.2104085681667,0,0,0,0,0,0,0.663337114169168,0,0,0,0,0.663337114169168,0,0,0,0,0,3.10243018657923,0,0.663337114169168,0,0,0,0,0,1.11602102563176,0.663337114169168,0,0,0,0,0,0,1.73767250487801,0,0,0,0,1.11602102563176,0,1.46007427905031,0,1.11602102563176,0,0,0,2.34658601653868
"Batch1_Cell81",3.62346776759277,0,0,0,0.647295634133654,0,2.60787842160497,0,0,0,0,0.647295634133654,0,0,0,0,0,0,0,0,1.09251801473742,0,0,0.647295634133654,0,0,0,1.70704677272844,0,0,0,4.25696113882538,0,0,0.647295634133654,0,0,0,0,0,0,0,0,0,0,0,0,0.647295634133654,0,3.2469313490395,0,0,0,1.09251801473742,0,0,0,0,1.09251801473742,0,0,0,0,0,0,0,0,0,0,0,1.70704677272844,0,0,0,0,0,0,0,1.93777658633258
"Batch1_Cell82",2.25545945727281,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52978681807542,0,0,0,0,3.62346776759277,1.52978681807542,0,0,2.25545945727281,0,0,2.73601925432192,0,0,0,0,3.38365708463907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,1.52978681807542,3.09587831645804,0,0,0,0,0,0,1.52978681807542,0,0,1.52978681807542,0,1.52978681807542,0,0,0,0,0,0,0,0
"Batch1_Cell83",2.29426228113493,0,0,0,0,0,3.59266689396058,0,0,0,0,0,0,0,0,0,0,1.202685409743,0,0,0.723199002892166,0.723199002892166,0,2.63382830287362,0,0,0,0,0,2.08888534169672,0,3.33795925605011,0,0,0,0,0,0,0,1.202685409743,0,0,0,0,0,0,0,0.723199002892166,0,0,0,0.723199002892166,0,0,0,0,0,0,0,2.08888534169672,0,0,0,0,0,0,0,2.63382830287362,1.84934041598431,0,3.02843188929727,0,0,0,0,0,0,0,0.723199002892166
"Batch1_Cell84",3.2796530255926,0,0,0,0,0,1.6680309626833,1.6680309626833,0,0,0,1.6680309626833,0,0,0,0,0,0,0,2.42105133764342,0,0,0,0,0,0,0,0,0,0,0,2.91330446660681,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,0,0,2.42105133764342,0,2.91330446660681,1.6680309626833,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,0,2.42105133764342,0,0,0,0,2.42105133764342,0,0,0,0,0,0,0,2.42105133764342
"Batch1_Cell85",3.07484119778753,0,0,0,0.94728844132464,0,2.71577710976973,0,0.94728844132464,0,0,0.94728844132464,0,0,0,0,0,0,0,0,1.5142435757137,0,0,1.5142435757137,0,0,0,0,0,0,0,3.80688404598052,1.5142435757137,0,0,0,0,0,1.5142435757137,0,0,0,0,0,0,0,0,0,0,3.48680394982943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5142435757137,0,2.23663967596359,0,0.94728844132464,0,0,0,2.23663967596359
"Batch1_Cell86",3.0406227646499,0,0,0,0,0,2.20609020055989,0,0,0,0,1.14061091029794,0,0,0,0,0,0,0,0,0,0,0,1.76955479784155,0,0,0,0,0,0,0,3.83311070219669,1.14061091029794,0,0,0,1.14061091029794,0,2.20609020055989,0,0,0,0,1.14061091029794,0,0,1.14061091029794,0,0,2.81223495769014,0,0,0,1.14061091029794,0,0,0,0,1.14061091029794,0,0,0,0,0,0,2.20609020055989,0,0,0,0,1.14061091029794,0,1.14061091029794,0,0,1.14061091029794,0,0,2.54076493328533
"Batch1_Cell87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62346776759277,0,2.73601925432192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16887347439803,0,0,0,2.73601925432192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16887347439803
"Batch1_Cell88",2.90645111605175,0,0,0,1.5142435757137,0,3.22561517859343,0,0,0,0,0.94728844132464,0,0,0,0,0,0,0,0.94728844132464,1.92019239806505,0,0,0,0,0,0,0,0,0,0,3.07484119778753,0,0,0,0,0,0,1.92019239806505,0,0,0,0,0,0.94728844132464,0,0,0.94728844132464,0,3.48680394982943,0.94728844132464,0,0,2.23663967596359,0,0,0,0,0.94728844132464,0,0,0,0,0,0,0.94728844132464,0,0,0,0,1.5142435757137,0,0.94728844132464,0,0,0,0,0,2.23663967596359
"Batch1_Cell89",3.62346776759277,3.09587831645804,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09587831645804,0,0,0,0,0,0,0,4.00893981606422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,2.25545945727281
"Batch1_Cell90",2.69591375064301,0,0,0,0,0,3.05418638718893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49904058465809,0,0,0,0,2.21819020852835,0,3.96461806089822,0,0,0,0,0,0,0,1.49904058465809,0,0,0,0,0,0,0,0,0,0,0,1.49904058465809,0,1.49904058465809,0,0,0,1.49904058465809,0,0,0,0,0,0,0,1.49904058465809,0,1.49904058465809,1.49904058465809,0,2.69591375064301,1.49904058465809,0,0,0,0,2.21819020852835,0,0
"Batch1_Cell91",1.99282472605918,1.31619073348473,0,0,1.31619073348473,0,1.99282472605918,0,0,0,0,1.31619073348473,0,0,0,0,0,0,0,0,0,0,0,1.31619073348473,0,0,0,0,0,0,0,3.31331347383254,0,0,1.31619073348473,0,0,0,1.99282472605918,0,0,0,0,0,0,0,1.31619073348473,0,0,3.51482210649285,0,0,0,1.31619073348473,0,0,0,0,1.99282472605918,0,0,0,0,0,0,2.79915168958756,0,0,1.31619073348473,0,1.99282472605918,0,1.31619073348473,0,0,0,0,0,1.99282472605918
"Batch1_Cell92",3.26317784991089,0.77967678107451,0,0,0,0,3.64015114356358,0,0,0,0,0,0,0,0.77967678107451,0,0,0.77967678107451,0,0,1.65546112063157,0,0,2.4061222719021,0,0,0,0,0,0,0,3.02988786018356,0,0,0,0,0.77967678107451,0,0,0,0,0,0,0,0,0,0.77967678107451,0,0,1.65546112063157,0.77967678107451,0,0,0.77967678107451,0,0,0,0,0,0,0,0,0,0.77967678107451,0,1.65546112063157,0,0.77967678107451,0,0,2.19652240115377,0.77967678107451,2.19652240115377,0,0.77967678107451,0.77967678107451,0,0,1.95120911287622
